ntype TotalCurrent(trans_5d1_hetero_des) X,ntype TotalCurrent(trans_5d1_hetero_des) Y
8.64201e-11,1.42268e-05
8.65201e-11,1.4226e-05
8.66201e-11,1.42251e-05
8.67201e-11,1.42242e-05
8.68201e-11,1.42234e-05
8.69201e-11,1.42225e-05
8.70201e-11,1.42216e-05
8.71201e-11,1.42207e-05
8.72201e-11,1.42198e-05
8.73201e-11,1.42189e-05
8.74201e-11,1.42181e-05
8.75201e-11,1.42171e-05
8.76201e-11,1.42162e-05
8.77201e-11,1.42153e-05
8.78201e-11,1.42144e-05
8.79201e-11,1.42135e-05
8.80201e-11,1.42126e-05
8.81201e-11,1.42116e-05
8.82201e-11,1.42107e-05
8.83201e-11,1.42098e-05
8.84201e-11,1.42088e-05
8.85201e-11,1.42079e-05
8.86201e-11,1.42069e-05
8.87201e-11,1.42059e-05
8.88201e-11,1.4205e-05
8.89201e-11,1.4204e-05
8.90201e-11,1.4203e-05
8.91201e-11,1.42021e-05
8.92201e-11,1.42011e-05
8.93201e-11,1.42001e-05
8.94201e-11,1.41991e-05
8.95201e-11,1.41981e-05
8.96201e-11,1.41971e-05
8.97201e-11,1.41961e-05
8.98201e-11,1.41951e-05
8.99201e-11,1.41941e-05
9.00201e-11,1.4193e-05
9.01201e-11,1.4192e-05
9.02201e-11,1.4191e-05
9.03201e-11,1.41899e-05
9.04201e-11,1.41889e-05
9.05201e-11,1.41879e-05
9.06201e-11,1.41868e-05
9.07201e-11,1.41857e-05
9.08201e-11,1.41847e-05
9.09201e-11,1.41836e-05
9.10201e-11,1.41825e-05
9.11201e-11,1.41815e-05
9.12201e-11,1.41804e-05
9.13201e-11,1.41793e-05
9.14201e-11,1.41782e-05
9.15201e-11,1.41771e-05
9.16201e-11,1.4176e-05
9.17201e-11,1.41749e-05
9.18201e-11,1.41738e-05
9.19201e-11,1.41727e-05
9.20201e-11,1.41715e-05
9.21201e-11,1.41704e-05
9.22201e-11,1.41693e-05
9.23201e-11,1.41682e-05
9.24201e-11,1.4167e-05
9.25201e-11,1.41659e-05
9.26201e-11,1.41647e-05
9.27201e-11,1.41635e-05
9.28201e-11,1.41624e-05
9.29201e-11,1.41612e-05
9.30201e-11,1.416e-05
9.31201e-11,1.41589e-05
9.32201e-11,1.41577e-05
9.33201e-11,1.41565e-05
9.34201e-11,1.41553e-05
9.35201e-11,1.41541e-05
9.36201e-11,1.41529e-05
9.37201e-11,1.41517e-05
9.38201e-11,1.41505e-05
9.39201e-11,1.41492e-05
9.40201e-11,1.4148e-05
9.41201e-11,1.41468e-05
9.42201e-11,1.41455e-05
9.43201e-11,1.41443e-05
9.44201e-11,1.4143e-05
9.45201e-11,1.41418e-05
9.46201e-11,1.41405e-05
9.47201e-11,1.41393e-05
9.48201e-11,1.4138e-05
9.49201e-11,1.41367e-05
9.50201e-11,1.41354e-05
9.51201e-11,1.41342e-05
9.52201e-11,1.41329e-05
9.53201e-11,1.41316e-05
9.54201e-11,1.41303e-05
9.55201e-11,1.4129e-05
9.56201e-11,1.41276e-05
9.57201e-11,1.41263e-05
9.58201e-11,1.4125e-05
9.59201e-11,1.41237e-05
9.60201e-11,1.41223e-05
9.61201e-11,1.4121e-05
9.62201e-11,1.41196e-05
9.63201e-11,1.41183e-05
9.64201e-11,1.41169e-05
9.65201e-11,1.41156e-05
9.66201e-11,1.41142e-05
9.67201e-11,1.41128e-05
9.68201e-11,1.41114e-05
9.69201e-11,1.41101e-05
9.70201e-11,1.41087e-05
9.71201e-11,1.41073e-05
9.72201e-11,1.41059e-05
9.73201e-11,1.41045e-05
9.74201e-11,1.4103e-05
9.75201e-11,1.41016e-05
9.76201e-11,1.41002e-05
9.77201e-11,1.40988e-05
9.78201e-11,1.40973e-05
9.79201e-11,1.40959e-05
9.80201e-11,1.40944e-05
9.81201e-11,1.4093e-05
9.82201e-11,1.40915e-05
9.83201e-11,1.40901e-05
9.84201e-11,1.40886e-05
9.85201e-11,1.40871e-05
9.86201e-11,1.40856e-05
9.87201e-11,1.40841e-05
9.88201e-11,1.40826e-05
9.89201e-11,1.40811e-05
9.90201e-11,1.40796e-05
9.91201e-11,1.40781e-05
9.92201e-11,1.40766e-05
9.93201e-11,1.40751e-05
9.94201e-11,1.40736e-05
9.95201e-11,1.4072e-05
9.96201e-11,1.40705e-05
9.97201e-11,1.40689e-05
9.98201e-11,1.40674e-05
9.99201e-11,1.40658e-05
1.0002e-10,1.40643e-05
1.0012e-10,1.40627e-05
1.0022e-10,1.40611e-05
1.0032e-10,1.40595e-05
1.0042e-10,1.40579e-05
1.0052e-10,1.40563e-05
1.0062e-10,1.40547e-05
1.0072e-10,1.40531e-05
1.0082e-10,1.40515e-05
1.0092e-10,1.40499e-05
1.0102e-10,1.40483e-05
1.0112e-10,1.40467e-05
1.0122e-10,1.4045e-05
1.0132e-10,1.40434e-05
1.0142e-10,1.40417e-05
1.0152e-10,1.40401e-05
1.0162e-10,1.40384e-05
1.0172e-10,1.40368e-05
1.0182e-10,1.40351e-05
1.0192e-10,1.40334e-05
1.0202e-10,1.40317e-05
1.0212e-10,1.403e-05
1.0222e-10,1.40283e-05
1.0232e-10,1.40266e-05
1.0242e-10,1.40249e-05
1.0252e-10,1.40232e-05
1.0262e-10,1.40215e-05
1.0272e-10,1.40198e-05
1.0282e-10,1.40181e-05
1.0292e-10,1.40163e-05
1.0302e-10,1.40146e-05
1.0312e-10,1.40128e-05
1.0322e-10,1.40111e-05
1.0332e-10,1.40093e-05
1.0342e-10,1.40075e-05
1.0352e-10,1.40058e-05
1.0362e-10,1.4004e-05
1.0372e-10,1.40022e-05
1.0382e-10,1.40004e-05
1.0392e-10,1.39986e-05
1.0402e-10,1.39968e-05
1.0412e-10,1.3995e-05
1.0422e-10,1.39932e-05
1.0432e-10,1.39914e-05
1.0442e-10,1.39895e-05
1.0452e-10,1.39877e-05
1.0462e-10,1.39859e-05
1.0472e-10,1.3984e-05
1.0482e-10,1.39822e-05
1.0492e-10,1.39803e-05
1.0502e-10,1.39784e-05
1.0512e-10,1.39766e-05
1.0522e-10,1.39747e-05
1.0532e-10,1.39728e-05
1.0542e-10,1.39709e-05
1.0552e-10,1.3969e-05
1.0562e-10,1.39671e-05
1.0572e-10,1.39652e-05
1.0582e-10,1.39633e-05
1.0592e-10,1.39614e-05
1.0602e-10,1.39595e-05
1.0612e-10,1.39575e-05
1.0622e-10,1.39556e-05
1.0632e-10,1.39536e-05
1.0642e-10,1.39517e-05
1.0652e-10,1.39497e-05
1.0662e-10,1.39478e-05
1.0672e-10,1.39458e-05
1.0682e-10,1.39438e-05
1.0692e-10,1.39418e-05
1.0702e-10,1.39398e-05
1.0712e-10,1.39378e-05
1.0722e-10,1.39358e-05
1.0732e-10,1.39338e-05
1.0742e-10,1.39318e-05
1.0752e-10,1.39298e-05
1.0762e-10,1.39278e-05
1.0772e-10,1.39257e-05
1.0782e-10,1.39237e-05
1.0792e-10,1.39217e-05
1.0802e-10,1.39196e-05
1.0812e-10,1.39176e-05
1.0822e-10,1.39155e-05
1.0832e-10,1.39134e-05
1.0842e-10,1.39113e-05
1.0852e-10,1.39093e-05
1.0862e-10,1.39072e-05
1.0872e-10,1.39051e-05
1.0882e-10,1.3903e-05
1.0892e-10,1.39009e-05
1.0902e-10,1.38988e-05
1.0912e-10,1.38966e-05
1.0922e-10,1.38945e-05
1.0932e-10,1.38924e-05
1.0942e-10,1.38902e-05
1.0952e-10,1.38881e-05
1.0962e-10,1.38859e-05
1.0972e-10,1.38838e-05
1.0982e-10,1.38816e-05
1.0992e-10,1.38794e-05
1.1002e-10,1.38773e-05
1.1012e-10,1.38751e-05
1.1022e-10,1.38729e-05
1.1032e-10,1.38707e-05
1.1042e-10,1.38685e-05
1.1052e-10,1.38663e-05
1.1062e-10,1.38641e-05
1.1072e-10,1.38619e-05
1.1082e-10,1.38596e-05
1.1092e-10,1.38574e-05
1.1102e-10,1.38552e-05
1.1112e-10,1.38529e-05
1.1122e-10,1.38507e-05
1.1132e-10,1.38484e-05
1.1142e-10,1.38461e-05
1.1152e-10,1.38439e-05
1.1162e-10,1.38416e-05
1.1172e-10,1.38393e-05
1.1182e-10,1.3837e-05
1.1192e-10,1.38347e-05
1.1202e-10,1.38324e-05
1.1212e-10,1.38301e-05
1.1222e-10,1.38278e-05
1.1232e-10,1.38255e-05
1.1242e-10,1.38231e-05
1.1252e-10,1.38208e-05
1.1262e-10,1.38185e-05
1.1272e-10,1.38161e-05
1.1282e-10,1.38138e-05
1.1292e-10,1.38114e-05
1.1302e-10,1.3809e-05
1.1312e-10,1.38067e-05
1.1322e-10,1.38043e-05
1.1332e-10,1.38019e-05
1.1342e-10,1.37995e-05
1.1352e-10,1.37971e-05
1.1362e-10,1.37947e-05
1.1372e-10,1.37923e-05
1.1382e-10,1.37899e-05
1.1392e-10,1.37874e-05
1.1402e-10,1.3785e-05
1.1412e-10,1.37826e-05
1.1422e-10,1.37801e-05
1.1432e-10,1.37777e-05
1.1442e-10,1.37752e-05
1.1452e-10,1.37728e-05
1.1462e-10,1.37703e-05
1.1472e-10,1.37678e-05
1.1482e-10,1.37653e-05
1.1492e-10,1.37628e-05
1.1502e-10,1.37604e-05
1.1512e-10,1.37578e-05
1.1522e-10,1.37553e-05
1.1532e-10,1.37528e-05
1.1542e-10,1.37503e-05
1.1552e-10,1.37478e-05
1.1562e-10,1.37453e-05
1.1572e-10,1.37427e-05
1.1582e-10,1.37402e-05
1.1592e-10,1.37376e-05
1.1602e-10,1.37351e-05
1.1612e-10,1.37325e-05
1.1622e-10,1.37299e-05
1.1632e-10,1.37273e-05
1.1642e-10,1.37248e-05
1.1652e-10,1.37222e-05
1.1662e-10,1.37196e-05
1.1672e-10,1.3717e-05
1.1682e-10,1.37144e-05
1.1692e-10,1.37118e-05
1.1702e-10,1.37091e-05
1.1712e-10,1.37065e-05
1.1722e-10,1.37039e-05
1.1732e-10,1.37012e-05
1.1742e-10,1.36986e-05
1.1752e-10,1.36959e-05
1.1762e-10,1.36933e-05
1.1772e-10,1.36906e-05
1.1782e-10,1.36879e-05
1.1792e-10,1.36853e-05
1.1802e-10,1.36826e-05
1.1812e-10,1.36799e-05
1.1822e-10,1.36772e-05
1.1832e-10,1.36745e-05
1.1842e-10,1.36718e-05
1.1852e-10,1.36691e-05
1.1862e-10,1.36663e-05
1.1872e-10,1.36636e-05
1.1882e-10,1.36609e-05
1.1892e-10,1.36581e-05
1.1902e-10,1.36554e-05
1.1912e-10,1.36526e-05
1.1922e-10,1.36499e-05
1.1932e-10,1.36471e-05
1.1942e-10,1.36443e-05
1.1952e-10,1.36416e-05
1.1962e-10,1.36388e-05
1.1972e-10,1.3636e-05
1.1982e-10,1.36332e-05
1.1992e-10,1.36304e-05
1.2002e-10,1.36276e-05
1.2012e-10,1.36247e-05
1.2022e-10,1.36219e-05
1.2032e-10,1.36191e-05
1.2042e-10,1.36163e-05
1.2052e-10,1.36134e-05
1.2062e-10,1.36106e-05
1.2072e-10,1.36077e-05
1.2082e-10,1.36048e-05
1.2092e-10,1.3602e-05
1.2102e-10,1.35991e-05
1.2112e-10,1.35962e-05
1.2122e-10,1.35933e-05
1.2132e-10,1.35904e-05
1.2142e-10,1.35876e-05
1.2152e-10,1.35846e-05
1.2162e-10,1.35817e-05
1.2172e-10,1.35788e-05
1.2182e-10,1.35759e-05
1.2192e-10,1.3573e-05
1.2202e-10,1.357e-05
1.2212e-10,1.35671e-05
1.2222e-10,1.35641e-05
1.2232e-10,1.35612e-05
1.2242e-10,1.35582e-05
1.2252e-10,1.35553e-05
1.2262e-10,1.35523e-05
1.2272e-10,1.35493e-05
1.2282e-10,1.35463e-05
1.2292e-10,1.35433e-05
1.2302e-10,1.35403e-05
1.2312e-10,1.35373e-05
1.2322e-10,1.35343e-05
1.2332e-10,1.35313e-05
1.2342e-10,1.35283e-05
1.2352e-10,1.35252e-05
1.2362e-10,1.35222e-05
1.2372e-10,1.35192e-05
1.2382e-10,1.35161e-05
1.2392e-10,1.35131e-05
1.2402e-10,1.351e-05
1.2412e-10,1.35069e-05
1.2422e-10,1.35039e-05
1.2432e-10,1.35008e-05
1.2442e-10,1.34977e-05
1.2452e-10,1.34946e-05
1.2462e-10,1.34915e-05
1.2472e-10,1.34884e-05
1.2482e-10,1.34853e-05
1.2492e-10,1.34822e-05
1.2502e-10,1.34791e-05
1.2512e-10,1.34759e-05
1.2522e-10,1.34728e-05
1.2532e-10,1.34697e-05
1.2542e-10,1.34665e-05
1.2552e-10,1.34634e-05
1.2562e-10,1.34602e-05
1.2572e-10,1.3457e-05
1.2582e-10,1.34539e-05
1.2592e-10,1.34507e-05
1.2602e-10,1.34475e-05
1.2612e-10,1.34443e-05
1.2622e-10,1.34411e-05
1.2632e-10,1.34379e-05
1.2642e-10,1.34347e-05
1.2652e-10,1.34315e-05
1.2662e-10,1.34283e-05
1.2672e-10,1.3425e-05
1.2682e-10,1.34218e-05
1.2692e-10,1.34186e-05
1.2702e-10,1.34153e-05
1.2712e-10,1.34121e-05
1.2722e-10,1.34088e-05
1.2732e-10,1.34056e-05
1.2742e-10,1.34023e-05
1.2752e-10,1.3399e-05
1.2762e-10,1.33957e-05
1.2772e-10,1.33925e-05
1.2782e-10,1.33892e-05
1.2792e-10,1.33859e-05
1.2802e-10,1.33826e-05
1.2812e-10,1.33792e-05
1.2822e-10,1.33759e-05
1.2832e-10,1.33726e-05
1.2842e-10,1.33693e-05
1.2852e-10,1.33659e-05
1.2862e-10,1.33626e-05
1.2872e-10,1.33593e-05
1.2882e-10,1.33559e-05
1.2892e-10,1.33525e-05
1.2902e-10,1.33492e-05
1.2912e-10,1.33458e-05
1.2922e-10,1.33424e-05
1.2932e-10,1.33391e-05
1.2942e-10,1.33357e-05
1.2952e-10,1.33323e-05
1.2962e-10,1.33289e-05
1.2972e-10,1.33255e-05
1.2982e-10,1.33221e-05
1.2992e-10,1.33186e-05
1.3002e-10,1.33152e-05
1.3012e-10,1.33118e-05
1.3022e-10,1.33084e-05
1.3032e-10,1.33049e-05
1.3042e-10,1.33015e-05
1.3052e-10,1.3298e-05
1.3062e-10,1.32946e-05
1.3072e-10,1.32911e-05
1.3082e-10,1.32876e-05
1.3092e-10,1.32841e-05
1.3102e-10,1.32807e-05
1.3112e-10,1.32772e-05
1.3122e-10,1.32737e-05
1.3132e-10,1.32702e-05
1.3142e-10,1.32667e-05
1.3152e-10,1.32632e-05
1.3162e-10,1.32596e-05
1.3172e-10,1.32561e-05
1.3182e-10,1.32526e-05
1.3192e-10,1.32491e-05
1.3202e-10,1.32455e-05
1.3212e-10,1.3242e-05
1.3222e-10,1.32384e-05
1.3232e-10,1.32349e-05
1.3242e-10,1.32313e-05
1.3252e-10,1.32277e-05
1.3262e-10,1.32241e-05
1.3272e-10,1.32206e-05
1.3282e-10,1.3217e-05
1.3292e-10,1.32134e-05
1.3302e-10,1.32098e-05
1.3312e-10,1.32062e-05
1.3322e-10,1.32026e-05
1.3332e-10,1.3199e-05
1.3342e-10,1.31953e-05
1.3352e-10,1.31917e-05
1.3362e-10,1.31881e-05
1.3372e-10,1.31844e-05
1.3382e-10,1.31808e-05
1.3392e-10,1.31771e-05
1.3402e-10,1.31735e-05
1.3412e-10,1.31698e-05
1.3422e-10,1.31662e-05
1.3432e-10,1.31625e-05
1.3442e-10,1.31588e-05
1.3452e-10,1.31551e-05
1.3462e-10,1.31514e-05
1.3472e-10,1.31477e-05
1.3482e-10,1.3144e-05
1.3492e-10,1.31403e-05
1.3502e-10,1.31366e-05
1.3512e-10,1.31329e-05
1.3522e-10,1.31292e-05
1.3532e-10,1.31255e-05
1.3542e-10,1.31217e-05
1.3552e-10,1.3118e-05
1.3562e-10,1.31142e-05
1.3572e-10,1.31105e-05
1.3582e-10,1.31067e-05
1.3592e-10,1.3103e-05
1.3602e-10,1.30992e-05
1.3612e-10,1.30954e-05
1.3622e-10,1.30916e-05
1.3632e-10,1.30879e-05
1.3642e-10,1.30841e-05
1.3652e-10,1.30803e-05
1.3662e-10,1.30765e-05
1.3672e-10,1.30727e-05
1.3682e-10,1.30689e-05
1.3692e-10,1.3065e-05
1.3702e-10,1.30612e-05
1.3712e-10,1.30574e-05
1.3722e-10,1.30536e-05
1.3732e-10,1.30497e-05
1.3742e-10,1.30459e-05
1.3752e-10,1.3042e-05
1.3762e-10,1.30382e-05
1.3772e-10,1.30343e-05
1.3782e-10,1.30304e-05
1.3792e-10,1.30266e-05
1.3802e-10,1.30227e-05
1.3812e-10,1.30188e-05
1.3822e-10,1.30149e-05
1.3832e-10,1.3011e-05
1.3842e-10,1.30071e-05
1.3852e-10,1.30032e-05
1.3862e-10,1.29993e-05
1.3872e-10,1.29954e-05
1.3882e-10,1.29915e-05
1.3892e-10,1.29875e-05
1.3902e-10,1.29836e-05
1.3912e-10,1.29797e-05
1.3922e-10,1.29757e-05
1.3932e-10,1.29718e-05
1.3942e-10,1.29678e-05
1.3952e-10,1.29639e-05
1.3962e-10,1.29599e-05
1.3972e-10,1.2956e-05
1.3982e-10,1.2952e-05
1.3992e-10,1.2948e-05
1.4002e-10,1.2944e-05
1.4012e-10,1.294e-05
1.4022e-10,1.2936e-05
1.4032e-10,1.2932e-05
1.4042e-10,1.2928e-05
1.4052e-10,1.2924e-05
1.4062e-10,1.292e-05
1.4072e-10,1.2916e-05
1.4082e-10,1.2912e-05
1.4092e-10,1.29079e-05
1.4102e-10,1.29039e-05
1.4112e-10,1.28998e-05
1.4122e-10,1.28958e-05
1.4132e-10,1.28917e-05
1.4142e-10,1.28877e-05
1.4152e-10,1.28836e-05
1.4162e-10,1.28796e-05
1.4172e-10,1.28755e-05
1.4182e-10,1.28714e-05
1.4192e-10,1.28673e-05
1.4202e-10,1.28632e-05
1.4212e-10,1.28591e-05
1.4222e-10,1.2855e-05
1.4232e-10,1.28509e-05
1.4242e-10,1.28468e-05
1.4252e-10,1.28427e-05
1.4262e-10,1.28386e-05
1.4272e-10,1.28345e-05
1.4282e-10,1.28303e-05
1.4292e-10,1.28262e-05
1.4302e-10,1.28221e-05
1.4312e-10,1.28179e-05
1.4322e-10,1.28138e-05
1.4332e-10,1.28096e-05
1.4342e-10,1.28055e-05
1.4352e-10,1.28013e-05
1.4362e-10,1.27971e-05
1.4372e-10,1.2793e-05
1.4382e-10,1.27888e-05
1.4392e-10,1.27846e-05
1.4402e-10,1.27804e-05
1.4412e-10,1.27762e-05
1.4422e-10,1.2772e-05
1.4432e-10,1.27678e-05
1.4442e-10,1.27636e-05
1.4452e-10,1.27594e-05
1.4462e-10,1.27552e-05
1.4472e-10,1.2751e-05
1.4482e-10,1.27467e-05
1.4492e-10,1.27425e-05
1.4502e-10,1.27383e-05
1.4512e-10,1.2734e-05
1.4522e-10,1.27298e-05
1.4532e-10,1.27255e-05
1.4542e-10,1.27213e-05
1.4552e-10,1.2717e-05
1.4562e-10,1.27127e-05
1.4572e-10,1.27084e-05
1.4582e-10,1.27042e-05
1.4592e-10,1.26999e-05
1.4602e-10,1.26956e-05
1.4612e-10,1.26913e-05
1.4622e-10,1.2687e-05
1.4632e-10,1.26827e-05
1.4642e-10,1.26784e-05
1.4652e-10,1.26741e-05
1.4662e-10,1.26698e-05
1.4672e-10,1.26655e-05
1.4682e-10,1.26611e-05
1.4692e-10,1.26568e-05
1.4702e-10,1.26525e-05
1.4712e-10,1.26481e-05
1.4722e-10,1.26438e-05
1.4732e-10,1.26394e-05
1.4742e-10,1.26351e-05
1.4752e-10,1.26307e-05
1.4762e-10,1.26264e-05
1.4772e-10,1.2622e-05
1.4782e-10,1.26176e-05
1.4792e-10,1.26133e-05
1.4802e-10,1.26089e-05
1.4812e-10,1.26045e-05
1.4822e-10,1.26001e-05
1.4832e-10,1.25957e-05
1.4842e-10,1.25913e-05
1.4852e-10,1.25869e-05
1.4862e-10,1.25825e-05
1.4872e-10,1.25781e-05
1.4882e-10,1.25737e-05
1.4892e-10,1.25692e-05
1.4902e-10,1.25648e-05
1.4912e-10,1.25604e-05
1.4922e-10,1.25559e-05
1.4932e-10,1.25515e-05
1.4942e-10,1.25471e-05
1.4952e-10,1.25426e-05
1.4962e-10,1.25382e-05
1.4972e-10,1.25337e-05
1.4982e-10,1.25292e-05
1.4992e-10,1.25248e-05
1.5002e-10,1.25203e-05
1.5012e-10,1.25158e-05
1.5022e-10,1.25113e-05
1.5032e-10,1.25069e-05
1.5042e-10,1.25024e-05
1.5052e-10,1.24979e-05
1.5062e-10,1.24934e-05
1.5072e-10,1.24889e-05
1.5082e-10,1.24844e-05
1.5092e-10,1.24798e-05
1.5102e-10,1.24753e-05
1.5112e-10,1.24708e-05
1.5122e-10,1.24663e-05
1.5132e-10,1.24618e-05
1.5142e-10,1.24572e-05
1.5152e-10,1.24527e-05
1.5162e-10,1.24481e-05
1.5172e-10,1.24436e-05
1.5182e-10,1.2439e-05
1.5192e-10,1.24345e-05
1.5202e-10,1.24299e-05
1.5212e-10,1.24254e-05
1.5222e-10,1.24208e-05
1.5232e-10,1.24162e-05
1.5242e-10,1.24116e-05
1.5252e-10,1.24071e-05
1.5262e-10,1.24025e-05
1.5272e-10,1.23979e-05
1.5282e-10,1.23933e-05
1.5292e-10,1.23887e-05
1.5302e-10,1.23841e-05
1.5312e-10,1.23795e-05
1.5322e-10,1.23749e-05
1.5332e-10,1.23703e-05
1.5342e-10,1.23656e-05
1.5352e-10,1.2361e-05
1.5362e-10,1.23564e-05
1.5372e-10,1.23518e-05
1.5382e-10,1.23471e-05
1.5392e-10,1.23425e-05
1.5402e-10,1.23378e-05
1.5412e-10,1.23332e-05
1.5422e-10,1.23285e-05
1.5432e-10,1.23239e-05
1.5442e-10,1.23192e-05
1.5452e-10,1.23146e-05
1.5462e-10,1.23099e-05
1.5472e-10,1.23052e-05
1.5482e-10,1.23005e-05
1.5492e-10,1.22959e-05
1.5502e-10,1.22912e-05
1.5512e-10,1.22865e-05
1.5522e-10,1.22818e-05
1.5532e-10,1.22771e-05
1.5542e-10,1.22724e-05
1.5552e-10,1.22677e-05
1.5562e-10,1.2263e-05
1.5572e-10,1.22583e-05
1.5582e-10,1.22536e-05
1.5592e-10,1.22488e-05
1.5602e-10,1.22441e-05
1.5612e-10,1.22394e-05
1.5622e-10,1.22347e-05
1.5632e-10,1.22299e-05
1.5642e-10,1.22252e-05
1.5652e-10,1.22204e-05
1.5662e-10,1.22157e-05
1.5672e-10,1.22109e-05
1.5682e-10,1.22062e-05
1.5692e-10,1.22014e-05
1.5702e-10,1.21966e-05
1.5712e-10,1.21919e-05
1.5722e-10,1.21871e-05
1.5732e-10,1.21823e-05
1.5742e-10,1.21776e-05
1.5752e-10,1.21728e-05
1.5762e-10,1.2168e-05
1.5772e-10,1.21632e-05
1.5782e-10,1.21584e-05
1.5792e-10,1.21536e-05
1.5802e-10,1.21488e-05
1.5812e-10,1.2144e-05
1.5822e-10,1.21392e-05
1.5832e-10,1.21344e-05
1.5842e-10,1.21296e-05
1.5852e-10,1.21247e-05
1.5862e-10,1.21199e-05
1.5872e-10,1.21151e-05
1.5882e-10,1.21102e-05
1.5892e-10,1.21054e-05
1.5902e-10,1.21006e-05
1.5912e-10,1.20957e-05
1.5922e-10,1.20909e-05
1.5932e-10,1.2086e-05
1.5942e-10,1.20812e-05
1.5952e-10,1.20763e-05
1.5962e-10,1.20715e-05
1.5972e-10,1.20666e-05
1.5982e-10,1.20617e-05
1.5992e-10,1.20569e-05
1.6002e-10,1.2052e-05
1.6012e-10,1.20471e-05
1.6022e-10,1.20422e-05
1.6032e-10,1.20373e-05
1.6042e-10,1.20324e-05
1.6052e-10,1.20275e-05
1.6062e-10,1.20226e-05
1.6072e-10,1.20177e-05
1.6082e-10,1.20128e-05
1.6092e-10,1.20079e-05
1.6102e-10,1.2003e-05
1.6112e-10,1.19981e-05
1.6122e-10,1.19932e-05
1.6132e-10,1.19883e-05
1.6142e-10,1.19833e-05
1.6152e-10,1.19784e-05
1.6162e-10,1.19735e-05
1.6172e-10,1.19685e-05
1.6182e-10,1.19636e-05
1.6192e-10,1.19587e-05
1.6202e-10,1.19537e-05
1.6212e-10,1.19488e-05
1.6222e-10,1.19438e-05
1.6232e-10,1.19389e-05
1.6242e-10,1.19339e-05
1.6252e-10,1.19289e-05
1.6262e-10,1.1924e-05
1.6272e-10,1.1919e-05
1.6282e-10,1.1914e-05
1.6292e-10,1.1909e-05
1.6302e-10,1.19041e-05
1.6312e-10,1.18991e-05
1.6322e-10,1.18941e-05
1.6332e-10,1.18891e-05
1.6342e-10,1.18841e-05
1.6352e-10,1.18791e-05
1.6362e-10,1.18741e-05
1.6372e-10,1.18691e-05
1.6382e-10,1.18641e-05
1.6392e-10,1.18591e-05
1.6402e-10,1.18541e-05
1.6412e-10,1.18491e-05
1.6422e-10,1.18441e-05
1.6432e-10,1.1839e-05
1.6442e-10,1.1834e-05
1.6452e-10,1.1829e-05
1.6462e-10,1.18239e-05
1.6472e-10,1.18189e-05
1.6482e-10,1.18139e-05
1.6492e-10,1.18088e-05
1.6502e-10,1.18038e-05
1.6512e-10,1.17987e-05
1.6522e-10,1.17937e-05
1.6532e-10,1.17886e-05
1.6542e-10,1.17836e-05
1.6552e-10,1.17785e-05
1.6562e-10,1.17734e-05
1.6572e-10,1.17684e-05
1.6582e-10,1.17633e-05
1.6592e-10,1.17582e-05
1.6602e-10,1.17532e-05
1.6612e-10,1.17481e-05
1.6622e-10,1.1743e-05
1.6632e-10,1.17379e-05
1.6642e-10,1.17328e-05
1.6652e-10,1.17277e-05
1.6662e-10,1.17226e-05
1.6672e-10,1.17175e-05
1.6682e-10,1.17124e-05
1.6692e-10,1.17073e-05
1.6702e-10,1.17022e-05
1.6712e-10,1.16971e-05
1.6722e-10,1.1692e-05
1.6732e-10,1.16869e-05
1.6742e-10,1.16818e-05
1.6752e-10,1.16767e-05
1.6762e-10,1.16715e-05
1.6772e-10,1.16664e-05
1.6782e-10,1.16613e-05
1.6792e-10,1.16561e-05
1.6802e-10,1.1651e-05
1.6812e-10,1.16459e-05
1.6822e-10,1.16407e-05
1.6832e-10,1.16356e-05
1.6842e-10,1.16304e-05
1.6852e-10,1.16253e-05
1.6862e-10,1.16201e-05
1.6872e-10,1.1615e-05
1.6882e-10,1.16098e-05
1.6892e-10,1.16047e-05
1.6902e-10,1.15995e-05
1.6912e-10,1.15943e-05
1.6922e-10,1.15892e-05
1.6932e-10,1.1584e-05
1.6942e-10,1.15788e-05
1.6952e-10,1.15736e-05
1.6962e-10,1.15685e-05
1.6972e-10,1.15633e-05
1.6982e-10,1.15581e-05
1.6992e-10,1.15529e-05
1.7002e-10,1.15477e-05
1.7012e-10,1.15425e-05
1.7022e-10,1.15373e-05
1.7032e-10,1.15321e-05
1.7042e-10,1.15269e-05
1.7052e-10,1.15217e-05
1.7062e-10,1.15165e-05
1.7072e-10,1.15113e-05
1.7082e-10,1.15061e-05
1.7092e-10,1.15009e-05
1.7102e-10,1.14956e-05
1.7112e-10,1.14904e-05
1.7122e-10,1.14852e-05
1.7132e-10,1.148e-05
1.7142e-10,1.14747e-05
1.7152e-10,1.14695e-05
1.7162e-10,1.14643e-05
1.7172e-10,1.1459e-05
1.7182e-10,1.14538e-05
1.7192e-10,1.14486e-05
1.7202e-10,1.14433e-05
1.7212e-10,1.14381e-05
1.7222e-10,1.14328e-05
1.7232e-10,1.14276e-05
1.7242e-10,1.14223e-05
1.7252e-10,1.14171e-05
1.7262e-10,1.14118e-05
1.7272e-10,1.14065e-05
1.7282e-10,1.14013e-05
1.7292e-10,1.1396e-05
1.7302e-10,1.13907e-05
1.7312e-10,1.13855e-05
1.7322e-10,1.13802e-05
1.7332e-10,1.13749e-05
1.7342e-10,1.13696e-05
1.7352e-10,1.13643e-05
